kigo,pronunciation,season
刺繡花,ししゅうばな,夏
地主祭,じしゅまつり,夏
四条河原の納涼,しじょうがわらのすずみ,夏
四条涼み,しじょうすずみ,夏
賤鳥,しずどり,夏
至聖祭,しせいさい,夏
紫蘇,しそ,夏
芘草,しそう,夏
紫蘇の葉,しそのは,夏
紫蘇の花,しそのはな,夏
舌,した,夏
下刈,したかり,夏
滴り,したたり,夏
滴る山,したたるやま,夏
舌鮃,したびらめ,夏
下闇,したやみ,夏
歯朶若葉,しだわかば,夏
紫丹,したん,夏
七月,しちがつ,夏
七月尽,しちがつじん,夏
七月場所,しちがつばしょ,夏
七変化,しちへんげ,夏
紫地楡,しちゆ,夏
紙帳,しちょう,夏
紙帳売,しちょううり,夏
磁枕,じちん,夏
湿暑,しっしょ,夏
湿風,しっぷう,夏
疾雷,しつらい,夏
志度寺八講,しどじはっこう,夏
志度寺祭,しどでらまつり,夏
志度詣,しどまいり,夏
品川河童祭,しながわかっぱまつり,夏
品川天王祭,しながわてんのうさい,夏
品川祭,しながわまつり,夏
支那金,しなきん,夏
信濃梅,しなのうめ,夏
信濃太郎,しなのたろう,夏
地錦,じにしき,夏
篠小屋,しのごや,夏
信田鮓,しのだずし,夏
羊蹄根,しのね,夏
羊蹄根大根,しのねだいこん,夏
忍,しのぶ,夏
芝刈,しばかり,夏
芝刈機,しばかりき,夏
芝切神事,しばきりしんじ,夏
紫薇,しび,夏
慈悲心鳥,じひしんちょう,夏
賜氷の節,しひょうのせつ,夏
しびれ脚気,しびれかっけ,夏
渋団扇,しぶうちわ,夏
之布木,しぶのき,夏
四方太忌,しほうだき,夏
島鰺,しまあじ,夏
縞蚊,しまか,夏
島津鳥,しまずどり,夏
縞鯛,しまだい,夏
縞縮,しまちぢみ,夏
縞泥鰌,しまどじょう,夏
縞蠅,しまばえ,夏
縞蛇,しまへび,夏
四万六千日,しまんろくせんにち,夏
衣魚,しみ,夏
紙魚,しみ,夏
蠧,しみ,夏
蠧魚,しみ,夏
清水,しみず,夏
清水陰,しみずかげ,夏
清水影,しみずかげ,夏
清水が源,しみずがもと,夏
清水汲む,しみずくむ,夏
清水堰く,しみずせく,夏
清水茶屋,しみずぢゃや,夏
清水掬ぶ,しみずむすぶ,夏
清水結ぶ,しみずむすぶ,夏
凍餅,しみもち,夏
四明忌,しめいき,夏
四迷忌,しめいき,夏
下賀茂の御祓,しもがものみそぎ,夏
下鴨の御祓,しもがものみそぎ,夏
下田黒船祭,しもだくろふねまつり,夏
繡線菊,しもつけ,夏
下野草,しもつけそう,夏
繡線花の花,しもつけのはな,夏
笞太刀,しもとだち,夏
笞祭,しもとまつり,夏
楉祭,しもとまつり,夏
下の祭,しものまつり,夏
霜降撫子,しもふりなでしこ,夏
紗,しゃ,夏
胡蝶花,しゃが,夏
莎莪,しゃが,夏
著莪,しゃが,夏
馬鈴薯の花,じゃがいものはな・ばれいしょのはな,夏
蛇籠編む,じゃかごあむ,夏
じゃがたらの花,じゃがたらのはな,夏
著莪の花,しゃがのはな,夏
尺蠖,しゃくとり,夏
尺蛾,しゃくとりが,夏
尺取虫,しゃくとりむし,夏
石楠花,しゃくなげ,夏
石楠,しゃくなん・しゃくなげ,夏
芍薬,しゃくやく,夏
蝦蛄,しゃこ,夏
麝香連理草,じゃこうれんりそう,夏
蛇の鮓,じゃのすし,夏
蛇髭,じゃのひげ,夏
蛇の髭の花,じゃのひげのはな,夏
蛇の目草,じゃのめそう,夏
謝豹,しゃひょう,夏
杪欏,しゃら,夏
沙羅の花,しゃらのはな,夏
沙欏の花,しゃらのはな,夏
十一,じゅういち,夏
驟雨,しゅうう,夏
十王詣,じゅうおうもうで,夏
絨花樹,じゅうかじゅ,夏
繡眼児,しゅうがんじ,夏
秋金,しゅうきん,夏
蕺耳根,しゅうじこん,夏
拾穂軒忌,しゅうすいけんき,夏
十八豇豆,じゅうはちささげ,夏
臭皮頭,しゅうひとう,夏
十薬,じゅうやく,夏
舟遊祭,しゅうゆうさい,夏
十四日山,じゅうよっかやま,夏
十六豇豆,じゅうろくささげ,夏
十六度市,じゅうろくどいち,夏
十六度会,じゅうろくどえ,夏
朱炎,しゅえん,夏
朱夏,しゅか,夏
首夏,しゅか,夏
朱槿,しゅきん,夏
宿根フロックス,しゅくこんふろっくす,夏
祝融,しゅくゆう,夏
綬草,じゅそう,夏
酒中花,しゅちゅうか,夏
樹梅,じゅばい,夏
朱文金,しゅぶんきん,夏
朱明,しゅめい,夏
朱律,しゅりつ,夏
棕櫚の花,しゅろのはな,夏
椶櫚の花,しゅろのはな,夏
潤一郎忌,じゅんいちろうき,夏
筍干,じゅんかん,夏
筍羹,じゅんかん,夏
蓴菜,じゅんさい,夏
暑,しょ,夏
消夏,しょうか,夏
銷夏,しょうか,夏
正覚坊,しょうがくぼう,夏
鍾馗幟,しょうきのぼり,夏
相国寺懺法,しょうこくじせんぽう,夏
定斎売,じょうさいうり,夏
定斎屋,じょうさいや,夏
丈山忌,じょうざんき,夏
小暑,しょうしょ,夏
猩々,しょうじょう,夏
猩猩草,しょうじょうそう,夏
猩猩蠅,しょうじょうばえ,夏
衝心脚気,しょうしんかっけ,夏
蒸炒,じょうそう,夏
上簇,じょうぞく,夏
装束納,しょうぞくおさめ,夏
焼酒,しょうちゅう,夏
焼酎,しょうちゅう,夏
照殿紅,しょうでんこう,夏
昇天祭,しょうてんさい,夏
昇天日,しょうてんび,夏
樟脳舟,しょうのうぶね,夏
肖柏忌,しょうはくき,夏
小麦冬,しょうばくとう,夏
菖蒲,しょうぶ,夏
上布,じょうふ,夏
白菖,しょうぶ・はくしょう,夏
菖蒲池,しょうぶいけ,夏
菖蒲打ち,しょうぶうち,夏
尚武会,しょうぶえ,夏
菖蒲園,しょうぶえん,夏
菖蒲帯,しょうぶおび,夏
菖蒲刀,しょうぶがたな,夏
菖蒲帷子,しょうぶかたびら,夏
菖蒲冑,しょうぶかぶと,夏
菖蒲髪,しょうぶがみ,夏
菖蒲切,しょうぶぎり,夏
尚武祭,しょうぶさい・しょうぶまつり,夏
そうぶ酒,しょうぶざけ,夏
菖蒲酒,しょうぶざけ,夏
菖蒲酢,しょうぶす,夏
菖蒲田,しょうぶた,夏
菖蒲たたき,しょうぶたたき,夏
菖蒲太刀,しょうぶだち,夏
菖蒲縄,しょうぶなわ,夏
菖蒲人形,しょうぶにんぎょう,夏
しやうぶの机,しょうぶのつくえ,夏
菖蒲の鉢巻,しょうぶのはちまき,夏
菖蒲見,しょうぶみ,夏
菖蒲湯,しょうぶゆ,夏
菖蒲浴衣,しょうぶゆかた,夏
菖蒲脇差,しょうぶわきざし,夏
菖蒲を献る,しょうぶをたてまつる,夏
小満,しょうまん,夏
勝鬘会,しょうまんえ,夏
勝鬘参,しょうまんまいり,夏
浄明山,じょうみょうやま,夏
升明,しょうめい,夏
焦螟,しょうめい,夏
蟭螟,しょうめい,夏
醬油作る,しょうゆつくる,夏
醬油造る,しょうゆつくる,夏
商陸,しょうりく,夏
如雨露,じょうろ,夏
女王蟻,じょおうあり,夏
女王花,じょおうか,夏
初夏,しょか・はつなつ,夏
暑気,しょき,夏
暑気中り,しょきあたり,夏
暑気下し,しょきくだし,夏
暑気払,しょきばらい,夏
暑気払ひ,しょきばらい,夏
暑気負け,しょきまけ,夏
燭蛾,しょくが,夏
溽暑,じょくしょ,夏
続命縷,しょくめいる,夏
滁州夏枯,じょしゅうかご,夏
奶漿包,じょしょうほう,夏
除草,じょそう,夏
除草機,じょそうき,夏
暑中休暇,しょちゅうきゅうか,夏
暑中見舞,しょちゅうみまい,夏
暑中休,しょちゅうやすみ,夏
諸鳥毛を替ふる,しょちょうけをかうる,夏
暑熱,しょねつ,夏
初伏,しょふく,夏
初風炉,しょぶろ・はつぶろ,夏
如露,じょろ,夏
女郎蜘蛛,じょろうぐも,夏
書を曝す,しょをさらす,夏
白衣,しらえ,夏
白芹,しらお,夏
白襲,しらがさね,夏
白重,しらがさね・しろがさね,夏
白髪太郎,しらがたろう,夏
白罌,しらげし,夏
白鷺,しらさぎ,夏
白条天牛,しらすじかみきり,夏
白玉,しらたま,夏
白玉水,しらたますい,夏
白玉ぜんざい,しらたまぜんざい,夏
白根葵,しらねあおい,夏
白鮠,しらはえ,夏
虱,しらみ,夏
白百合,しらゆり,夏
紫蘭,しらん,夏
白及,しらん,夏
海霧,じり・うみぎり・かいむ,夏
尻打祭,しりうちまつり,夏
尻太刀祭,しりだちのまつり,夏
白葵,しろあおい,夏
白あやめ,しろあやめ,夏
白蟻,しろあり,夏
白い羽根,しろいはね,夏
士朗忌,しろうき,夏
代牛,しろうし,夏
白団扇,しろうちわ,夏
代馬,しろうま,夏
白瓜,しろうり,夏
越瓜,しろうり,夏
白瓜づけ,しろうりづけ,夏
越瓜漬,しろうりづけ,夏
代搔,しろかき,夏
白かきつばた,しろかきつばた,夏
代搔く,しろかく,夏
白飛白,しろがすり,夏
白絣,しろがすり,夏
白帷子,しろかたびら,夏
白黴,しろかび,夏
白蚊帳,しろがや,夏
白鱚,しろぎす,夏
白靴,しろぐつ,夏
白さるすべり,しろさるすべり,夏
白地,しろじ,夏
城下鰈,しろしたかれい,夏
代じたき,しろじたき,夏
白シャツ,しろしゃつ,夏
白菖蒲,しろしょうぶ,夏
代田,しろた,夏
白縮,しろちぢみ,夏
白茄子,しろなす,夏
白撫子,しろなでしこ,夏
白虹,しろにじ,夏
白南風,しろはえ,夏
白鮠,しろはえ,夏
白蓮,しろはす・びゃくれん,夏
白服,しろふく,夏
代踏み下駄,しろふみげた,夏
白海鞘,しろほや,夏
白繭,しろまゆ,夏
代みて,しろみて,夏
白目高,しろめだか,夏
白馬陸,しろやすで,夏
新糸,しんいと,夏
新藷,しんいも,夏
新枝豆,しんえだまめ,夏
新干瓢,しんかんぴょう,夏
新茄子和,しんきあえ,夏
新生糸,しんきいと,夏
神麯製す,しんきくせいす,夏
神宮神御衣祭,じんぐうかんみそのまつり・じんぐうかんみそさい,夏
新宮祭,しんぐうまつり,夏
しんこあえ,しんこあえ,夏
賑給,しんごう・しんきゅう,夏
新牛蒡,しんごぼう,夏
神今食,じんごんじき・じんごじき,夏
新鹿,しんしか,夏
新馬鈴薯,しんじゃがいも・しんじゃが,夏
新樹,しんじゅ,夏
新樹蔭,しんじゅかげ,夏
新酒火入,しんしゅひいれ,夏
新生姜,しんしょうが,夏
神水,しんすい,夏
神水,しんすい・しんずい,夏
神水取る,しんずいとる,夏
神泉苑祭,しんぜんえんまつり,夏
新暖,しんだん,夏
新茶,しんちゃ,夏
新内ながし,しんないながし,夏
神馬藻,じんばそう,夏
新節,しんぶし,夏
甚平,じんべい,夏
甚兵衛,じんべえ,夏
新繭,しんまゆ,夏
新真綿,しんまわた,夏
新麦,しんむぎ,夏
迅雷,じんらい,夏
新礼拝講,しんらいはいこう,夏
新緑,しんりょく,夏
素足,すあし,夏
素袷,すあわせ,夏
すい,すい,夏
翠蔭,すいいん,夏
水泳,すいえい,夏
水泳場開始,すいえいばかいし,夏
水禍,すいか,夏
水害,すいがい,夏
吸葛,すいかずら,夏
忍冬の花,すいかずらのはな・にんどうのはな,夏
西瓜提灯,すいかちょうちん,夏
西瓜の花,すいかのはな,夏
西瓜冷す,すいかひやす,夏
西瓜割り,すいかわり,夏
水球,すいきゅう,夏
水車踏む,すいしゃふむ,夏
水晶花,すいしょうか,夏
水上スキー,すいじょうすきー,夏
水心鏡,すいしんきょう,夏
水前寺,すいぜんじ,夏
水前寺苔,すいぜんじのり,夏
酔仙翁草,すいせんのう,夏
水団,すいだん,夏
水中花,すいちゅうか,夏
水中眼鏡,すいちゅうめがね,夏
水馬,すいば,夏
水馬教練,すいばきょうれん,夏
水馬上覧,すいばじょうらん,夏
水盤,すいばん,夏
水飯,すいはん・みずめし,夏
水皮花,すいひか,夏
蕤賔,ずいひん,夏
水防組出初式,すいぼうぐみでぞめしき,夏
水防出初式,すいぼうでぞめしき,夏
すいも草,すいもぐさ,夏
酸い物草,すいものぐさ,夏
水練,すいれん,夏
睡蓮,すいれん,夏
翠簾,すいれん,夏
水論,すいろん,夏
末摘花,すえつむはな,夏
末広,すえひろ,夏
饐飯,すえめし,夏
透かし俵,すかしだわら,夏
透百合,すかしゆり,夏
菅抜,すがぬき,夏
菅貫,すがぬき,夏
杉落葉,すぎおちば,夏
漉昆布,すきこんぶ,夏
透綾,すきや,夏
少彦薬根,すくなひこのくすね,夏
螬,すくも,夏
蠐螬,すくもむし,夏
すぐりの実,すぐりのみ,夏
須具利の実,すぐりのみ,夏
菅笠,すげがさ,夏
菅笠を担ふ,すげがさをになう,夏
菅刈,すげかり,夏
菅刈る,すげかる,夏
菅粽,すげちまき,夏
菅宮祭,すげのみやまつり,夏
菅干す,すげほす,夏
菅百合,すげゆり,夏
鮓,すし,夏
鮨,すし,夏
鮓売,すしうり,夏
鮓桶,すしおけ,夏
鮓圧す,すしおす,夏
すぢ鰹,すじがつお,夏
鮓漬ける,すしつける,夏
鮓熟るる,すしなるる,夏
鮓の石,すしのいし,夏
鈴懸草,すずかけそう,夏
涼風,すずかぜ・りょうふう,夏
鈴鹿山,すずかやま,夏
芒茂る,すすきしげる,夏
涼し,すずし,夏
篠の子,すずのこ,夏
篶の子,すずのこ,夏
錫の皿,すずのさら,夏
錫の鉢,すずのはち,夏
納涼,すずみ,夏
涼み積塔,すずみしゃくとう,夏
涼み将棋,すずみしょうぎ,夏
涼み浄瑠璃,すずみじょうるり,夏
涼み台,すずみだい,夏
涼み茶屋,すずみぢゃや,夏
涼み床,すずみどこ,夏
涼の塔,すずみのとう,夏
納涼舟,すずみぶね,夏
涼み船,すずみぶね,夏
納涼床,すずみゆか,夏
涼む,すずむ,夏
天蛾,すずめが,夏
雀鮓,すずめずし,夏
雀の小便担桶,すずめのしょうべんたご,夏
雀の担桶,すずめのたご,夏
雀のたんご,すずめのたんご,夏
鈴蘭,すずらん,夏
巣立,すだち,夏
巣立鳥,すだちどり,夏
簾,すだれ,夏
簾売,すだれうり,夏
簾衝立,すだれついたて,夏
簾戸,すだれと,夏
酢作る,すつくる,夏
酢造る,すつくる,夏
捨苗,すてなえ,夏
簀戸,すど,夏
砂苺,すないちご,夏
砂蟹,すながに,夏
砂日傘,すなひがさ,夏
砂炎ゆ,すなもゆ,夏
砂灼くる,すなやくる,夏
素裸,すはだか,夏
馬歯莞,すべりひゆ,夏
馬歯莧,すべりひゆ,夏
滑歯莧,すべりひゆ,夏
桷の花,ずみのはな,夏
住吉卯祭,すみよしうのまつり,夏
住吉踊,すみよしおどり,夏
住吉名越の大祓,すみよしなごしのおおはらい,夏
住吉南祭,すみよしなんさい,夏
住吉の御田植,すみよしのおたうえ,夏
住吉の御祓,すみよしのおはらい,夏
住吉のおゆ,すみよしのおゆ,夏
住吉の潮湯,すみよしのしおゆ,夏
住吉の火替,すみよしのひがわり,夏
住吉祭,すみよしまつり,夏
住吉神輿洗神事,すみよしみこしあらいのしんじ,夏
李,すもも,夏
李子,すもも,夏
すもも市,すももいち,夏
李祭,すももまつり,夏
すもも祭,すももまつり,夏
擂鉢虫,すりばちむし,夏
諏訪の御柱祭,すわのおんばしらまつり,夏
諏訪祭,すわまつり,夏
寸取虫,すんとりむし,夏
盛夏,せいか,夏
聖五月,せいごがつ,夏
聖三位祭,せいさんみさい,夏
青磁枕,せいじちん,夏
聖心祭,せいしんさい,夏
聖体祭,せいたいさい,夏
聖パウロ祭,せいぱうろさい,夏
西蕃蓮,せいばんれん,夏
聖ペテロ祭,せいぺてろさい,夏
聖ペテロ・パウロ祭,せいぺてろぱうろさい,夏
聖ペトロ・パウロ祭,せいぺとろぱうろさい,夏
青峰忌,せいほうき,夏
聖母祭,せいぼさい,夏
聖母聖心祭,せいぼせいしんさい,夏
聖母月,せいぼづき,夏
西洋あやめ,せいようあやめ,夏
正陽月,せいようづき,夏
西洋鋸草,せいようのこぎりそう,夏
西洋薔薇,せいようばら,夏
西洋メロン,せいようめろん,夏
聖ヨハネ祭,せいよはねさい,夏
青羅忌,せいらき,夏
