kigo,pronunciation,season
雪仏,ゆきぼとけ,冬
雪雑り,ゆきまじり,冬
雪交ぜ,ゆきまぜ,冬
雪待月,ゆきまちづき,冬
雪まるげ,ゆきまるげ,冬
雪丸げ,ゆきまろげ,冬
雪まろばし,ゆきまろばし,冬
雪見,ゆきみ,冬
雪見笠,ゆきみがさ,冬
雪見草,ゆきみぐさ,冬
雪見行,ゆきみこう,冬
雪見酒,ゆきみざけ,冬
雪見障子,ゆきみしょうじ,冬
雪見月,ゆきみづき,冬
雪蓑,ゆきみの,冬
雪見の宴,ゆきみのえん,冬
雪見船,ゆきみぶね,冬
雪見舞,ゆきみまい,冬
雪虫,ゆきむし,冬
雪眼,ゆきめ,冬
雪眼鏡,ゆきめがね,冬
雪餅,ゆきもち,冬
雪催,ゆきもよい,冬
雪催い,ゆきもよい,冬
雪模様,ゆきもよう,冬
雪焼,ゆきやけ,冬
雪山,ゆきやま,冬
雪山,ゆきやま,冬
雪除,ゆきよけ,冬
雪割茸,ゆきわりたけ,冬
雪を搔く,ゆきをかく,冬
雪を掃く,ゆきをはく,冬
行く年,ゆくとし,冬
湯気立て,ゆげたて,冬
湯ざめ,ゆざめ,冬
湯島天神祭,ゆしまてんじんさい,冬
湯島天満宮祭,ゆしまてんまんぐうさい,冬
柚子風呂,ゆずぶろ,冬
柚湯,ゆずゆ,冬
楪葉売,ゆずりはうり,冬
湯立神楽,ゆだてかぐら,冬
湯たんぽ,ゆたんぽ,冬
ゆで菜,ゆでな,冬
湯豆腐,ゆどうふ,冬
弓場始,ゆばはじめ,冬
柚風呂,ゆぶろ,冬
湯奴,ゆやっこ,冬
万木蕪,ゆるぎかぶ,冬
宵飾,よいかざり,冬
宵の雪,よいのゆき,冬
八日吹,ようかぶき,冬
八日吹き,ようかぶき,冬
節折,よおり,冬
夜神楽,よかぐら,冬
夜着,よぎ,冬
横時雨,よこしぐれ,冬
夜興引,よこびき,冬
横光忌,よこみつき,冬
横山炭,よこやまずみ,冬
葭鴨,よしがも,冬
葭切鮫,よしきりざめ,冬
吉田大祓,よしだおおはらえ,冬
吉田祭,よしだまつり,冬
夜霜,よしも,冬
寄鍋,よせなべ,冬
夜鷹蕎麦,よたかそば,冬
夜焚火,よたきび,冬
世継榾,よつぎほだ・よつぎほた,冬
夜鳴饂飩,よなきうどん,冬
夜鳴蕎麦,よなきそば,冬
夜咄,よばなし,冬
夜咄茶事,よばなしさじ,冬
夜番,よばん,冬
夜番小屋,よばんごや,冬
夜引,よひき,冬
夜廻り,よまわり,冬
嫁大根,よめだいこん,冬
寄居蕪,よりいかぶ,冬
夜火事,よるかじ,冬
夜の雪,よるのゆき,冬
夜半の冬,よわのふゆ,冬
来山忌,らいざんき,冬
落葉期,らくようき,冬
ラッセル車,らっせるしゃ,冬
嵐雪忌,らんせつき,冬
利一忌,りいちき,冬
利一の忌,りいちのき,冬
理想大根,りそうだいこん,冬
律檀,りつだん,冬
立冬,りっとう,冬
流感,りゅうかん,冬
龍蛇の神事,りゅうだのしんじ,冬
龍の玉,りゅうのたま,冬
龍の髯の実,りゅうのひげのみ,冬
猟,りょう,冬
猟期,りょうき,冬
猟犬,りょうけん,冬
猟銃,りょうじゅう,冬
良弁忌,りょうべんき・ろうべんき,冬
暦奏,れきそう,冬
れんこん掘る,れんこんほる,冬
煉炭,れんたん,冬
煉炭火鉢,れんたんひばち,冬
炉,ろ,冬
炉明,ろあかり,冬
浪化忌,ろうかき,冬
臘月,ろうげつ,冬
臘祭,ろうさい,冬
臘日,ろうじつ,冬
狼星,ろうせい,冬
蠟燭焼,ろうそくやき,冬
臘梅,ろうばい,冬
蠟梅,ろうばい,冬
老婆魚,ろうばぎょ,冬
臘八,ろうはつ・ろうはち,冬
臘八会,ろうはつえ・ろうはちえ,冬
臘八粥,ろうはつがゆ・ろうはちがゆ,冬
臘八接心,ろうはつせっしん・ろうはちせっしん,冬
ロータリー車,ろーたりーしゃ,冬
鹿売,ろくうり,冬
鹿王院舎利開帳,ろくおういんしゃりかいちょう,冬
炉炭を進る,ろたんをたてまつる,冬
炉点前,ろてまえ,冬
炉炭点前,ろのすみてまえ,冬
炉話,ろばなし,冬
炉火,ろび,冬
炉火,ろび,冬
炉開,ろびらき,冬
炉辺話,ろへんばなし,冬
若鷹,わかたか,冬
輪樏,わかん・わかんじき,冬
山葵大根,わさびだいこん,冬
鷲,わし,冬
鷲木菟,わしみみずく,冬
忘咲,わすれざき,冬
忘れ花,わすればな,冬
忘花,わすればな,冬
綿,わた,冬
綿入,わたいれ,冬
綿入羽織,わたいればおり,冬
綿打,わたうち,冬
綿打唄,わたうちうた,冬
私大,わたくしだい,冬
綿子,わたこ,冬
綿氷,わたごおり,冬
綿摘,わたつみ,冬
綿摘む,わたつむ,冬
綿帽子,わたぼうし,冬
綿虫,わたむし,冬
綿雪,わたゆき,冬
侘介,わびすけ,冬
侘助,わびすけ,冬
藁打つ,わらうつ,冬
藁沓,わらぐつ,冬
藁沓編む,わらぐつあむ,冬
藁仕事,わらしごと,冬
藁衾,わらぶすま,冬
藁蒲団,わらぶとん,冬
童女御覧,わらわごらん,冬
