kigo,pronunciation,season
迎へ朔日,むかえついたち,春
むかで海苔,むかでのり,春
麦青む,むぎあおむ,春
麦鶉,むぎうずら,春
むき蜆,むきしじみ,春
麦踏,むぎふみ,春
麦を踏む,むぎをふむ,春
葎若葉,むぐらわかば,春
蒸鰈,むしがれい,春
むしくさの花,むしくさのはな,春
虫出し,むしだし,春
虫出しの雷,むしだしのかみなり・むしだしのらい,春
虫の鈴,むしのすず,春
蒸蛤,むしはまぐり,春
蒸ほっき,むしほっき,春
蒸北寄,むしほっき,春
結香の花,むすびきのはな,春
無声の蛙,むせいのかわず,春
徒花,むだばな,春
鯥掛け,むつかけ,春
鯥五郎,むつごろう,春
むつ飛ぶ,むつとぶ,春
鯥曳網,むつひきあみ,春
鯥袋網,むつぶくろあみ,春
鯥掘る,むつほる,春
野木瓜,むべ・のぼけ,春
郁子の花,むべのはな,春
叢霞,むらがすみ,春
紫,むらさき,春
紫うまごやし,むらさきうまごやし,春
紫華鬘,むらさきけまん,春
むらさき苔,むらさきごけ,春
紫蜆,むらさきしじみ,春
紫海苔,むらさきのり,春
紫丁香花,むらさきはしどい,春
紫薇,むらさきわらび,春
群燕,むらつばめ・むれつばめ,春
群雀,むれすずめ,春
群撫子,むれなでしこ,春
室町雛,むろまちびな,春
芽,め,春
鳴雪忌,めいせつき,春
芽独活,めうど,春
メーデー歌,めーでーか,春
メーデー旗,めーでーき,春
女夫雛,めおとびな,春
布株,めかぶ,春
布株とろろ,めかぶとろろ,春
和布刈鎌,めかりがま,春
若布刈鎌,めかりがま,春
和布刈竿,めかりざお,春
若布刈竿,めかりざお,春
めかり時,めかりどき,春
目借り時,めかりどき,春
和布刈舟,めかりぶね,春
若布刈舟,めかりぶね,春
めかる蛙,めかるかえる,春
芽木,めき,春
芽組む,めぐむ,春
曲水の豊明,めぐりみずのとよあかり,春
芽桑,めくわ,春
目こすり膾,めこすりなます,春
目刺,めざし,春
目刺鰯,めざしいわし,春
芽紫蘇,めじそ,春
目白桜,めじろざくら,春
目摩膾,めすりなます,春
芽立,めだち,春
芽立ち,めだち,春
芽立時,めだちどき,春
芽立前,めだちまえ,春
芽蓼,めたで,春
芽接,めつぎ,春
目はり膾,めはりなます,春
目貼剝ぐ,めばりはぐ,春
芽ばり柳,めばりやなぎ,春
眼張,めばる,春
芽張るかつみ,めばるかつみ,春
芽吹く,めぶく,春
芽柳,めやなぎ,春
蒙古風,もうこかぜ,春
毛莨,もうこん,春
孟春,もうしゅん,春
萌,もえ,春
萌え漬,もえづけ,春
茂吉忌,もきちき,春
も草,もぐさ,春
藻草生う,もぐさおう,春
藻草生ふ,もぐさおう,春
木母寺大念仏,もくぼじだいねんぶつ,春
木蓮,もくれん,春
木蘭,もくれん,春
木蓮忌,もくれんき,春
海雲,もずく,春
海蘊,もずく,春
水雲,もずく,春
海雲売,もずくうり,春
海雲桶,もずくおけ,春
海雲汁,もずくじる,春
海雲採,もずくとり,春
餅草,もちぐさ,春
餅配り,もちくばり,春
羊躑躅,もちつつじ,春
もち躑躅,もちつつじ,春
餅花煎,もちばないり,春
餅花煎る,もちばないる,春
戻り鴫,もどりしぎ,春
物種,ものだね,春
物種蒔く,ものたねまく,春
ものの芽,もののめ,春
籾おろす,もみおろす,春
もみじ苺,もみじいちご,春
もみじ咲く,もみじさく,春
籾つける,もみつける,春
樅の芽,もみのめ,春
籾蒔く,もみまく,春
桃色水仙,ももいろすいせん,春
桃色たんぽぽ,ももいろたんぽぽ,春
桃咲く,ももさく,春
桃園,ももぞの・とうえん,春
百千鳥,ももちどり,春
桃の衣,もものころも,春
桃の酒,もものさけ,春
桃の節句,もものせっく,春
桃の花,もものはな,春
桃の日,もものひ,春
桃の村,もものむら,春
桃の宿,もものやど,春
桃畑,ももばたけ,春
桃見,ももみ,春
もやし独活,もやしうど,春
萌ゆる春,もゆるはる,春
諸子,もろこ,春
諸子魚,もろこ・もろこうお,春
諸子鮠,もろこはえ,春
諸燕,もろつばめ,春
諸雲雀,もろひばり,春
紋黄蝶,もんきちょう,春
紋白蝶,もんしろちょう,春
やいと日,やいとび,春
八重霞,やえがすみ,春
八重桜,やえざくら,春
八重椿,やえつばき,春
八重藤,やえふじ,春
八重山吹,やえやまぶき,春
やき草,やきぐさ,春
焼米,やきごめ・やいごめ,春
焼蠑螺,やきさざえ,春
山羊の毛刈る,やぎのけかる,春
焼海苔,やきのり,春
焼畑つくる,やきはたつくる,春
焼蛤,やきはまぐり,春
焼原,やきはら,春
薬師寺最勝会,やくしじさいしょうえ,春
薬師寺造華会,やくしじぞうかえ,春
薬師寺花会式,やくしじはなえしき,春
楼桜,やぐらざくら,春
焼野,やけの,春
焼野の雉子,やけののきぎす,春
焼野の芒,やけののすすき,春
焼野原,やけのはら,春
焼原,やけはら,春
焼山,やけやま,春
野蚕,やこ,春
夜香蘭,やこうらん,春
八塩躑躅,やしおつつじ,春
靖国祭,やすくにまつり,春
康成忌,やすなりき,春
やすらい花,やすらいばな,春
やすらひ花,やすらいばな,春
安良居祭,やすらいまつり,春
瘦せ馬,やせうま,春
矢大臣,やだいじん,春
奴だこ,やっこだこ,春
奴凧,やっこだこ,春
雇,やとい,春
雇売る,やというる,春
寄居虫,やどかり,春
やどかり売,やどかりうり,春
柳,やなぎ,春
柳陰,やなぎかげ,春
柳影,やなぎかげ,春
柳重,やなぎがさね,春
柳衣,やなぎごろも,春
柳の雨,やなぎのあめ,春
柳の糸,やなぎのいと,春
柳の鬘,やなぎのかずら,春
柳の風,やなぎのかぜ,春
柳のきぬ,やなぎのきぬ,春
柳の月,やなぎのつき,春
柳の花,やなぎのはな,春
柳の芽,やなぎのめ,春
柳の絮,やなぎのわた,春
柳鮠,やなぎはえ,春
柳畑,やなぎばた,春
柳祭,やなぎまつり,春
柳むしがれい,やなぎむしがれい,春
柳むしがれひ,やなぎむしがれい,春
柳もろこ,やなぎもろこ,春
柳葉魚,やなぎもろこ,春
柳原,やなぎわら,春
屋根替,やねがえ,春
屋根葺く,やねふく,春
野坡忌,やばき,春
藪鶯,やぶうぐいす,春
藪えびね,やぶえびね,春
藪椿,やぶつばき,春
山遊,やまあそび,春
山いさみ,やまいさみ,春
山独活,やまうど,春
山うばら,やまうばら,春
山蚕,やまがいこ,春
山蛙,やまかわず,春
山慈姑の花,やまくわいのはな,春
やまぐはの花,やまぐわのはな,春
やまぐわの花,やまぐわのはな,春
山蒟蒻,やまごんにゃく,春
山桜,やまざくら,春
山上﨟,やまじょろう,春
山すみれ,やますみれ,春
山菫,やますみれ,春
山鷹,やまだか,春
山田螺,やまたにし,春
山田の春祭,やまだのはるまつり,春
山蝶,やまちょう,春
山躑躅,やまつつじ,春
山椿,やまつばき,春
大和蜆,やまとしじみ,春
山鳥,やまどり,春
山梨の花,やまなしのはな,春
棠梨の花,やまなしのはな,春
聖霊梨の花,やまなしのはな,春
鹿梨の花,やまなしのはな・しかなしのはな,春
山人参,やまにんじん,春
山根草,やまねぐさ,春
山猫眼草,やまねこめそう・やまねこのめそう,春
山蜂,やまばち,春
山火,やまび,春
山蒜,やまびる,春
山吹,やまぶき,春
山吹衣,やまぶきごろも,春
山吹草,やまぶきそう,春
山吹膾,やまぶきなます,春
山藤,やまふじ,春
山繭,やままゆ,春
山木蓮,やまもくれん,春
山木蘭,やまもくれん,春
楊梅の花,やまもものはな,春
山焼,やまやき,春
山焼く,やまやく,春
山雪解,やまゆきげ,春
山瑠璃草,やまるりそう,春
山笑う,やまわらう,春
山笑ふ,やまわらう,春
闇の梅,やみのうめ,春
弥生,やよい,春
弥生狂言,やよいきょうげん,春
弥生尽,やよいじん,春
弥生野,やよいの,春
弥生の節句,やよいのせっく,春
弥生山,やよいやま,春
槍草,やりくさ,春
槍水仙,やりずいせん,春
八幡初卯の神楽,やわたはつうのかぐら,春
ヤンシュ来る,やんしゅくる,春
遺教会,ゆいきょうえ,春
遺教経会,ゆいきょうぎょうえ,春
夕顔蒔く,ゆうがおまく,春
夕霞,ゆうがすみ,春
夕蛙,ゆうかわず,春
夕霧忌,ゆうぎりき,春
夕東風,ゆうごち,春
夕桜,ゆうざくら,春
遊糸,ゆうし,春
遊蝶花,ゆうちょうか,春
夕燕,ゆうつばめ,春
夕長し,ゆうながし,春
夕雲雀,ゆうひばり,春
油花の卜,ゆかのうら,春
雪垢,ゆきあか,春
雪垣解く,ゆきがきとく,春
雪囲とる,ゆきがこいとる,春
雪切,ゆききり,春
雪切人夫,ゆききりにんぷ,春
雪切夫,ゆききりふ,春
雪くずれ,ゆきくずれ,春
雪くづれ,ゆきくずれ,春
雪消,ゆきげ,春
雪解風,ゆきげかぜ,春
雪解川,ゆきげかわ,春
雪解光,ゆきげこう,春
雪消,ゆきけし,春
雪解雫,ゆきげしずく,春
雪解汁,ゆきげじる,春
雪解田,ゆきげた,春
雪解月,ゆきげつき,春
雪消月,ゆきげづき・ゆきげつき,春
雪解野,ゆきげの,春
雪解畠,ゆきげはたけ,春
雪解水,ゆきげみず,春
雪解道,ゆきげみち,春
雪解靄,ゆきげもや,春
雪雫,ゆきしずく,春
雪滴,ゆきしずく,春
雪汁,ゆきじる,春
雪しろ,ゆきしろ,春
雪代岩魚,ゆきしろいわな,春
雪代鱒,ゆきしろます,春
雪しろ水,ゆきしろみず,春
雪代山女,ゆきしろやまめ,春
雪椿,ゆきつばき,春
雪吊り解く,ゆきづりとく,春
湯祈禱,ゆぎとう,春
雪解くる,ゆきとくる,春
雪解,ゆきどけ・ゆきげ,春
雪泥,ゆきどろ,春
雪なだれ,ゆきなだれ,春
雪濁り,ゆきにごり,春
雪涅槃,ゆきねはん,春
雪ねぶり,ゆきねぶり,春
雪の終,ゆきのおわり,春
雪残る,ゆきのこる,春
雪の絶間,ゆきのたえま,春
雪の名残,ゆきのなごり,春
雪の果,ゆきのはて,春
雪のひま,ゆきのひま,春
雪海苔,ゆきのり,春
雪の別れ,ゆきのわかれ,春
雪掘,ゆきほり,春
雪間,ゆきま,春
雪間草,ゆきまぐさ,春
雪虫,ゆきむし,春
雪柳,ゆきやなぎ,春
雪除とる,ゆきよけとる,春
雪割,ゆきわり,春
雪割草,ゆきわりそう,春
雪割人夫,ゆきわりにんぷ,春
雪割夫,ゆきわりふ,春
行く鴨,ゆくかも,春
行く雁,ゆくかり,春
行く春,ゆくはる,春
ゆすのきの花,ゆすのきのはな,春
英桃,ゆすら,春
梅桃,ゆすらうめ,春
山桜桃の花,ゆすらのはな,春
譲り雛,ゆずりびな,春
湯立獅子,ゆだてじし,春
斎種まく,ゆだねまく,春
夢殿の経供養,ゆめどののきょうくよう,春
夢見草,ゆめみぐさ,春
夢見月,ゆめみづき,春
踊躍念仏,ゆやくねんぶつ,春
百合の芽,ゆりのめ,春
宵節句,よいぜっく,春
宵の春,よいのはる,春
用意日の金曜,よういびのきんよう,春
陽焰,ようえん,春
楊花粥,ようかしゅく,春
養花天,ようかてん,春
楊貴妃桜,ようきひざくら,春
養蚕,ようさん,春
陽春,ようしゅん,春
瓔珞牡丹,ようらくぼたん,春
楊柳,ようりゅう,春
余寒,よかん,春
浴化斎,よくかさい,春
よぐそみねばりの花,よぐそみねばりのはな,春
浴仏,よくぶつ,春
浴仏会,よくぶつえ,春
浴仏節,よくぶつせち,春
浴仏盆,よくぶつぼん,春
夜桑摘む,よぐわつむ,春
横霞,よこがすみ,春
吉崎詣,よしざきもうで,春
義仲忌,よしなかき,春
吉野草,よしのぐさ,春
吉野桜,よしのざくら,春
吉野静,よしのしずか,春
吉野花会式,よしののはなえしき,春
吉野の餅配,よしののもちくばり,春
吉野雛,よしのびな,春
吉原の夜桜,よしわらのよざくら,春
夜高行灯祭,よたかあんどんまつり,春
霾晦,よなぐもり,春
四番茶,よばんちゃ,春
呼子鳥,よぶこどり,春
嫁菜,よめな,春
嫁菜摘む,よめなつむ,春
嫁菜飯,よめなめし,春
嫁の雛,よめのひな,春
蓬,よもぎ,春
蓬生,よもぎう,春
蓬籠,よもぎかご,春
蓬摘む,よもぎつむ,春
蓬餅,よもぎもち,春
蓬萌ゆ,よもぎもゆ,春
夜の梅,よるのうめ,春
夜半の春,よわのはる,春
萊祀,らいし,春
落第,らくだい,春
駱駝鱒,らくだます,春
羅生門蔓,らしょうもんかずら,春
落花,らっか,春
喇叭水仙,らっぱすいせん,春
李花,りか,春
梨花,りか・なしばな,春
利久忌,りきゅうき,春
利休忌,りきゅうき,春
陸軍記念日,りくぐんきねんび,春
陸じゅんさい,りくじゅんさい,春
立春,りっしゅん,春
立春大吉,りっしゅんだいきち,春
流鶯,りゅうおう,春
琉球燕,りゅうきゅうつばめ,春
りうきうばか貝,りゅうきゅうばかがい,春
龍華会,りゅうげえ,春
柳絮,りゅうじょ,春
流觴,りゅうしょう,春
柳絮飛ぶ,りゅうじょとぶ,春
龍天に登る,りゅうてんにのぼる,春
流氷,りゅうひょう,春
流氷期,りゅうひょうき,春
流氷盤,りゅうひょうばん,春
流氷磐,りゅうひょうばん,春
良寛忌,りょうかんき,春
猟期終る,りょうきおわる,春
料峭,りょうしょう,春
猟名残,りょうなごり,春
令法,りょうぶ,春
令法茶,りょうぶちゃ,春
令法摘む,りょうぶつむ,春
令法飯,りょうぶめし,春
緑化週間,りょっかしゅうかん,春
リラの花,りらのはな,春
林檎の花,りんごのはな,春
輪王寺強飯式,りんのうじごうはんしき,春
瑠璃草,るりそう,春
瑠璃蛺蝶,るりたては,春
瑠璃蝶々,るりちょうちょう,春
冷烟節,れいえんせつ,春
麗日,れいじつ,春
冷床,れいしょう,春
列見,れけん,春
連翹,れんぎょう,春
連翹忌,れんぎょうき,春
蓮華草,れんげそう,春
蓮華躑躅,れんげつつじ,春
連銭草,れんせんそう,春
蓮如忌,れんにょき,春
孝子桜,ろうしざくら,春
労働祭,ろうどうさい,春
労働節,ろうどうせつ,春
老梅,ろうばい,春
老梅忌,ろうばいき,春
六阿弥陀,ろくあみだ,春
六阿弥陀参,ろくあみだまいり,春
六阿弥陀詣,ろくあみだもうで,春
六旬節,ろくじゅんせつ,春
六角だこ,ろっかくだこ,春
炉の名残,ろのなごり,春
炉塞,ろふさぎ,春
炉蓋,ろぶた,春
若蘆,わかあし,春
若鮎,わかあゆ,春
若荻,わかおぎ,春
若返る草,わかがえるくさ,春
若草,わかくさ,春
嫩草,わかくさ,春
若草野,わかくさの,春
若駒,わかごま,春
若菰,わかこも,春
若鷺,わかさぎ,春
公魚,わかさぎ,春
鰙,わかさぎ,春
若桜,わかざくら,春
若狭のお水送り,わかさのおみずおくり,春
若芝,わかしば,春
若菜,わかな,春
和歌海苔,わかのり,春
若萩,わかはぎ,春
若松,わかまつ,春
若緑,わかみどり,春
若緑摘む,わかみどりつむ,春
若宮能,わかみやのう,春
若紫,わかむらさき,春
和布,わかめ,春
若布,わかめ,春
若布和,わかめあえ,春
和布売,わかめうり,春
和布売り,わかめうり,春
和布刈,わかめがり,春
若布刈,わかめかり・わかめがり,春
若布刈る,わかめかる,春
和布汁,わかめじる,春
若布汁,わかめじる,春
若布採る,わかめとる,春
和布干す,わかめほす,春
若布干す,わかめほす,春
若柳,わかやぎ,春
別れ霜,わかれじも,春
分葱,わけぎ,春
山葵,わさび,春
山葵沢,わさびざわ,春
山葵田,わさびだ,春
山葵漬,わさびづけ,春
山葵の芽,わさびのめ,春
山葵掘,わさびほり,春
鷲の巣,わしのす,春
わするな草,わするなぐさ,春
忘れ霜,わすれじも,春
忘れ角,わすれづの,春
勿忘草,わすれなぐさ,春
忘れ雪,わすれゆき,春
早生口紅,わせくちべに,春
黄鯝魚,わたこ,春
渡り漁夫,わたりぎょふ,春
藁馬曳き,わらうまひき,春
笑ふ山,わらうやま,春
蕨,わらび,春
蕨狩,わらびがり,春
蕨汁,わらびじる,春
蕨長く,わらびたく,春
蕨摘,わらびつみ,春
蕨手,わらびて,春
